DIRECTION,DETECTOR_ID,DATE_TIME,DETECT_DATE,DETECT_TIME,TOTAL_VOL,AVG_SPEED,AVG_OCC,AVG_TT
WB,11,7/17/16 15:15,7/17/16,15:15:00,510,35,10,100.6666667
WB,11,7/17/16 15:30,7/17/16,15:30:00,420,37.66666667,6.333333333,95.33333333
WB,11,7/17/16 15:45,7/17/16,15:45:00,464,38.66666667,7.333333333,92
WB,11,7/17/16 16:00,7/17/16,16:00:00,413,39.66666667,6.333333333,90
WB,11,7/17/16 16:15,7/17/16,16:15:00,468,38.33333333,7.333333333,92
WB,11,7/17/16 16:30,7/17/16,16:30:00,431,38.33333333,7,93.33333333
WB,11,7/17/16 16:45,7/17/16,16:45:00,386,40.33333333,6,89
WB,11,7/17/16 17:00,7/17/16,17:00:00,400,40.66666667,6,87.66666667
WB,11,7/17/16 17:15,7/17/16,17:15:00,411,39.66666667,6.333333333,90
WB,11,7/17/16 17:30,7/17/16,17:30:00,423,39,6.666666667,91.33333333
WB,11,7/17/16 17:45,7/17/16,17:45:00,471,37.33333333,8,95.33333333
WB,11,7/17/16 18:00,7/17/16,18:00:00,419,39,6.666666667,93
WB,11,7/17/16 18:15,7/17/16,18:15:00,446,37.66666667,7.666666667,98.66666667
WB,11,7/17/16 18:30,7/17/16,18:30:00,474,38.33333333,7.666666667,92
WB,11,7/17/16 18:45,7/17/16,18:45:00,421,39,7,91
WB,11,7/18/16 7:00,7/18/16,7:00:00,306,38.33333333,5.333333333,92.66666667
WB,11,7/18/16 7:15,7/18/16,7:15:00,294,37.33333333,5,94.66666667
WB,11,7/18/16 7:30,7/18/16,7:30:00,333,36.33333333,6.666666667,99.66666667
WB,11,7/18/16 7:45,7/18/16,7:45:00,406,35.66666667,8.333333333,104.3333333
WB,11,7/18/16 8:00,7/18/16,8:00:00,424,37.33333333,7.666666667,97.33333333
WB,11,7/18/16 8:15,7/18/16,8:15:00,393,36,7.666666667,101.6666667
WB,11,7/18/16 8:30,7/18/16,8:30:00,474,36.33333333,9,99.33333333
WB,11,7/18/16 8:45,7/18/16,8:45:00,451,35,10.33333333,109.6666667
WB,11,7/18/16 9:00,7/18/16,9:00:00,434,37.33333333,8,94.66666667
WB,11,7/18/16 9:15,7/18/16,9:15:00,389,35.66666667,7.333333333,100.3333333
WB,11,7/18/16 9:30,7/18/16,9:30:00,467,32.33333333,10.66666667,112.3333333
WB,11,7/18/16 9:45,7/18/16,9:45:00,451,34,9.333333333,102
WB,11,7/18/16 10:00,7/18/16,10:00:00,387,36,7.666666667,94.33333333
WB,11,7/18/16 10:15,7/18/16,10:15:00,397,36.66666667,7,95.33333333
WB,11,7/18/16 10:30,7/18/16,10:30:00,403,36.66666667,7.333333333,95
WB,11,7/18/16 10:45,7/18/16,10:45:00,387,35.66666667,7.333333333,99.33333333
WB,11,7/18/16 11:00,7/18/16,11:00:00,408,36,7.666666667,96.33333333
WB,11,7/18/16 11:15,7/18/16,11:15:00,462,36.33333333,9,97.66666667
WB,11,7/18/16 11:30,7/18/16,11:30:00,461,36,8.666666667,96.33333333
WB,11,7/18/16 11:45,7/18/16,11:45:00,461,36.33333333,8.333333333,95.66666667
WB,11,7/18/16 12:00,7/18/16,12:00:00,464,34.66666667,9.666666667,100.6666667
WB,11,7/18/16 12:15,7/18/16,12:15:00,443,37.66666667,7.666666667,92.66666667
WB,11,7/18/16 12:30,7/18/16,12:30:00,497,35.66666667,9,99.33333333
WB,11,7/18/16 12:45,7/18/16,12:45:00,477,35.33333333,9,102
WB,11,7/18/16 13:00,7/18/16,13:00:00,483,35,9,99.66666667
WB,11,7/18/16 13:15,7/18/16,13:15:00,479,34,10.33333333,103.6666667
WB,11,7/18/16 13:30,7/18/16,13:30:00,485,35.33333333,9.666666667,101.6666667
WB,11,7/18/16 13:45,7/18/16,13:45:00,495,34.66666667,11,102
WB,11,7/18/16 14:00,7/18/16,14:00:00,445,35.33333333,9.666666667,100
WB,11,7/18/16 14:15,7/18/16,14:15:00,490,36,9.333333333,99.66666667
WB,11,7/18/16 14:30,7/18/16,14:30:00,498,35,9.666666667,101.3333333
WB,11,7/18/16 14:45,7/18/16,14:45:00,498,34.66666667,9.333333333,101.6666667
WB,11,7/18/16 15:00,7/18/16,15:00:00,460,35.33333333,9.333333333,99.66666667
WB,11,7/18/16 15:15,7/18/16,15:15:00,486,36,9,97.33333333
WB,11,7/18/16 15:30,7/18/16,15:30:00,484,35.33333333,9.333333333,102
WB,11,7/18/16 15:45,7/18/16,15:45:00,566,30.33333333,18,146.6666667
WB,11,7/18/16 16:00,7/18/16,16:00:00,529,30.33333333,12,124
WB,11,7/18/16 16:15,7/18/16,16:15:00,520,37,9.333333333,98.33333333
WB,11,7/18/16 16:30,7/18/16,16:30:00,572,31,13.66666667,119.3333333
WB,11,7/18/16 16:45,7/18/16,16:45:00,563,33.66666667,12.33333333,108.3333333
WB,11,7/18/16 17:00,7/18/16,17:00:00,553,35,11.33333333,102.6666667
WB,11,7/18/16 17:15,7/18/16,17:15:00,586,35.33333333,10.66666667,101.3333333
WB,11,7/18/16 17:30,7/18/16,17:30:00,592,35,11,100.6666667
WB,11,7/18/16 17:45,7/18/16,17:45:00,580,36,10.33333333,98.33333333
WB,11,7/18/16 18:00,7/18/16,18:00:00,575,36,10.33333333,99
WB,11,7/18/16 18:15,7/18/16,18:15:00,547,36,10,100.3333333
WB,11,7/18/16 18:30,7/18/16,18:30:00,511,34.66666667,9.666666667,102
WB,11,7/18/16 18:45,7/18/16,18:45:00,500,36,8.666666667,99.33333333
WB,11,7/23/16 7:00,7/23/16,7:00:00,176,43.66666667,2.666666667,83.66666667
WB,11,7/23/16 7:15,7/23/16,7:15:00,154,44,2,83
WB,11,7/23/16 7:30,7/23/16,7:30:00,209,42.33333333,3,86
WB,11,7/23/16 7:45,7/23/16,7:45:00,261,42.33333333,3.666666667,85.33333333
WB,11,7/23/16 8:00,7/23/16,8:00:00,257,41.66666667,4,87.33333333
WB,11,7/23/16 8:15,7/23/16,8:15:00,247,41.66666667,3.666666667,85
WB,11,7/23/16 8:30,7/23/16,8:30:00,282,42.33333333,4.333333333,85.66666667
WB,11,7/23/16 8:45,7/23/16,8:45:00,329,41,5,88.33333333
WB,11,7/23/16 9:00,7/23/16,9:00:00,316,40.66666667,4.666666667,89.66666667
WB,11,7/23/16 9:15,7/23/16,9:15:00,322,40.33333333,5,89.66666667
WB,11,7/23/16 9:30,7/23/16,9:30:00,378,40,6,91
WB,11,7/23/16 9:45,7/23/16,9:45:00,392,40.33333333,6,90
WB,11,7/23/16 10:00,7/23/16,10:00:00,377,38.33333333,6,93.66666667
WB,11,7/23/16 10:15,7/23/16,10:15:00,406,39.66666667,6.666666667,90
WB,11,7/23/16 10:30,7/23/16,10:30:00,410,38,7.333333333,96.33333333
WB,11,7/23/16 10:45,7/23/16,10:45:00,426,37.66666667,7.333333333,95
WB,11,7/23/16 11:00,7/23/16,11:00:00,403,38.66666667,6.333333333,92
WB,11,7/23/16 11:15,7/23/16,11:15:00,485,37,8.666666667,96.33333333
WB,11,7/23/16 11:30,7/23/16,11:30:00,405,37.66666667,7,95.33333333
WB,11,7/23/16 11:45,7/23/16,11:45:00,489,37.66666667,8,95.33333333
WB,11,7/23/16 12:00,7/23/16,12:00:00,458,37.33333333,8,96
WB,11,7/23/16 12:15,7/23/16,12:15:00,426,35,8.666666667,102.6666667
WB,11,7/23/16 12:30,7/23/16,12:30:00,511,38,8.333333333,95.66666667
WB,11,7/23/16 12:45,7/23/16,12:45:00,429,36.33333333,7.666666667,101
WB,11,7/23/16 13:00,7/23/16,13:00:00,510,36.33333333,9.333333333,98.66666667
WB,11,7/23/16 13:15,7/23/16,13:15:00,504,37.66666667,8.666666667,94.33333333
WB,11,7/23/16 13:30,7/23/16,13:30:00,480,39.66666667,7.666666667,91
WB,11,7/23/16 13:45,7/23/16,13:45:00,523,35.66666667,9.666666667,101
WB,11,7/23/16 14:00,7/23/16,14:00:00,518,37,9.333333333,97
WB,11,7/23/16 14:15,7/23/16,14:15:00,547,37,9.333333333,95.66666667
WB,11,7/23/16 14:30,7/23/16,14:30:00,556,36,10.33333333,100
WB,11,7/23/16 14:45,7/23/16,14:45:00,483,37.33333333,8.333333333,96
WB,11,7/23/16 15:00,7/23/16,15:00:00,515,36.66666667,9,97.33333333
WB,11,7/23/16 15:15,7/23/16,15:15:00,497,34,10.33333333,106.6666667
WB,11,7/23/16 15:30,7/23/16,15:30:00,519,37.66666667,8.666666667,95.33333333
WB,11,7/23/16 15:45,7/23/16,15:45:00,533,35,11.66666667,105
WB,11,7/23/16 16:00,7/23/16,16:00:00,483,37.33333333,8,96
WB,11,7/23/16 16:15,7/23/16,16:15:00,520,34.66666667,9.666666667,104.6666667
WB,11,7/23/16 16:30,7/23/16,16:30:00,525,36.66666667,9,97.66666667
WB,11,7/23/16 16:45,7/23/16,16:45:00,523,38.33333333,8.666666667,93.66666667
WB,11,7/23/16 17:00,7/23/16,17:00:00,497,36.33333333,8.666666667,97.33333333
WB,11,7/23/16 17:15,7/23/16,17:15:00,530,36.33333333,9,100.3333333
WB,11,7/23/16 17:30,7/23/16,17:30:00,525,37.33333333,9,97
WB,11,7/23/16 17:45,7/23/16,17:45:00,458,40.33333333,6.666666667,89
WB,11,7/23/16 18:00,7/23/16,18:00:00,467,40.33333333,7,89.66666667
WB,11,7/23/16 18:15,7/23/16,18:15:00,489,37.66666667,8,94.33333333
WB,11,7/23/16 18:30,7/23/16,18:30:00,455,36.33333333,8.333333333,99
WB,11,7/23/16 18:45,7/23/16,18:45:00,465,36.33333333,7.666666667,100
WB,11,7/24/16 7:00,7/24/16,7:00:00,94,44.66666667,1.666666667,80
WB,11,7/24/16 7:15,7/24/16,7:15:00,126,44,1.666666667,82
WB,11,7/24/16 7:30,7/24/16,7:30:00,155,44,2.333333333,83.33333333
WB,11,7/24/16 7:45,7/24/16,7:45:00,159,44.33333333,2,84.33333333
WB,11,7/24/16 8:00,7/24/16,8:00:00,157,43,2,82
WB,11,7/24/16 8:15,7/24/16,8:15:00,170,42,2,86.66666667
WB,11,7/24/16 8:30,7/24/16,8:30:00,199,41.66666667,2.666666667,87.33333333
WB,11,7/24/16 8:45,7/24/16,8:45:00,206,42.66666667,2.666666667,83.33333333
WB,11,7/24/16 9:00,7/24/16,9:00:00,187,43.33333333,2.666666667,83
WB,11,7/24/16 9:15,7/24/16,9:15:00,211,42.66666667,2.666666667,84
WB,11,7/24/16 9:30,7/24/16,9:30:00,239,41.33333333,3.666666667,89.66666667
WB,11,7/24/16 9:45,7/24/16,9:45:00,284,41.66666667,4.333333333,88
WB,11,7/24/16 10:00,7/24/16,10:00:00,325,40.66666667,5,86.66666667
WB,11,7/24/16 10:15,7/24/16,10:15:00,301,40.66666667,4.666666667,89.33333333
WB,11,7/24/16 10:30,7/24/16,10:30:00,357,39.33333333,5.666666667,91.66666667
WB,11,7/24/16 10:45,7/24/16,10:45:00,357,39.33333333,5.333333333,91
WB,11,7/24/16 11:00,7/24/16,11:00:00,377,40.33333333,5.666666667,89.66666667
WB,11,7/24/16 11:15,7/24/16,11:15:00,465,38.66666667,7.666666667,92
WB,11,7/24/16 11:30,7/24/16,11:30:00,485,37.33333333,8,98.33333333
WB,11,7/24/16 11:45,7/24/16,11:45:00,390,37.33333333,6.666666667,96.33333333
WB,11,7/24/16 12:00,7/24/16,12:00:00,388,37,6.666666667,98.66666667
WB,11,7/24/16 12:15,7/24/16,12:15:00,381,37.33333333,6.333333333,97.33333333
WB,11,7/24/16 12:30,7/24/16,12:30:00,414,36,7.333333333,97
WB,11,7/24/16 12:45,7/24/16,12:45:00,415,36,7,100
WB,11,7/24/16 13:00,7/24/16,13:00:00,450,39,7.333333333,91.33333333
WB,11,7/24/16 13:15,7/24/16,13:15:00,424,39.66666667,6.333333333,93
WB,11,7/24/16 13:30,7/24/16,13:30:00,489,38,8,94
WB,11,7/24/16 13:45,7/24/16,13:45:00,489,37.66666667,8.666666667,95.66666667
WB,11,7/24/16 14:00,7/24/16,14:00:00,434,37.66666667,7,94.33333333
WB,11,7/24/16 14:15,7/24/16,14:15:00,507,36.66666667,9.333333333,104
WB,11,7/24/16 14:30,7/24/16,14:30:00,480,36.33333333,8.666666667,97.33333333
WB,11,7/24/16 14:45,7/24/16,14:45:00,458,38,7.333333333,93.66666667
WB,11,7/24/16 15:00,7/24/16,15:00:00,447,39.33333333,6.666666667,91.66666667
WB,11,7/24/16 15:15,7/24/16,15:15:00,440,39,7,93.33333333
WB,11,7/24/16 15:30,7/24/16,15:30:00,478,36.66666667,8.333333333,97.33333333
WB,11,7/24/16 15:45,7/24/16,15:45:00,467,38.66666667,7.333333333,92.33333333
WB,11,7/24/16 16:00,7/24/16,16:00:00,411,38,6.666666667,96
WB,11,7/24/16 16:15,7/24/16,16:15:00,431,38.33333333,7.666666667,94.66666667
WB,11,7/24/16 16:30,7/24/16,16:30:00,511,37.66666667,8,94.33333333
WB,11,7/24/16 16:45,7/24/16,16:45:00,439,39.33333333,6.666666667,92.66666667
WB,11,7/24/16 17:00,7/24/16,17:00:00,430,38.66666667,7,92.33333333
WB,11,7/24/16 17:15,7/24/16,17:15:00,466,38.33333333,8,92.66666667
WB,11,7/24/16 17:30,7/24/16,17:30:00,404,39.33333333,6.666666667,91.33333333
WB,11,7/24/16 17:45,7/24/16,17:45:00,424,39.33333333,6.666666667,91
WB,11,7/24/16 18:00,7/24/16,18:00:00,381,39.66666667,6,90
WB,11,7/24/16 18:15,7/24/16,18:15:00,409,39.66666667,6,90.66666667
WB,11,7/24/16 18:30,7/24/16,18:30:00,462,40,7,88.66666667
WB,11,7/24/16 18:45,7/24/16,18:45:00,384,37.33333333,6,93.66666667
WB,11,7/25/16 7:00,7/25/16,7:00:00,292,38.33333333,5,92.66666667
WB,11,7/25/16 7:15,7/25/16,7:15:00,287,38,4.666666667,91.66666667
WB,11,7/25/16 7:30,7/25/16,7:30:00,390,39,6.333333333,91.33333333
WB,11,7/25/16 7:45,7/25/16,7:45:00,389,37.33333333,6.666666667,95
WB,11,7/25/16 8:00,7/25/16,8:00:00,380,36,7.333333333,97.66666667
WB,11,7/25/16 8:15,7/25/16,8:15:00,421,36,8,104.3333333
WB,11,7/25/16 8:30,7/25/16,8:30:00,477,34.33333333,9.666666667,102.3333333
WB,11,7/25/16 8:45,7/25/16,8:45:00,469,35.33333333,9.666666667,108.3333333
WB,11,7/25/16 9:00,7/25/16,9:00:00,453,36.33333333,8.666666667,98
WB,11,7/25/16 9:15,7/25/16,9:15:00,404,37.66666667,7,96
WB,11,7/25/16 9:30,7/25/16,9:30:00,424,35.33333333,8,104
WB,11,7/25/16 9:45,7/25/16,9:45:00,431,34.66666667,8.333333333,102.3333333
WB,11,7/25/16 10:00,7/25/16,10:00:00,386,38,7,96.66666667
WB,11,7/25/16 10:15,7/25/16,10:15:00,377,34.66666667,8,103.6666667
WB,11,7/25/16 10:30,7/25/16,10:30:00,420,35,9,102.6666667
WB,11,7/25/16 10:45,7/25/16,10:45:00,406,35,9,105
WB,11,7/25/16 11:00,7/25/16,11:00:00,426,35.66666667,8,100
WB,11,7/25/16 11:15,7/25/16,11:15:00,436,37,7.666666667,96.33333333
WB,11,7/25/16 11:30,7/25/16,11:30:00,415,36.33333333,7.333333333,96.66666667
WB,11,7/25/16 11:45,7/25/16,11:45:00,396,37,7,94
WB,11,7/25/16 12:00,7/25/16,12:00:00,483,34,10.33333333,106.6666667
WB,11,7/25/16 12:15,7/25/16,12:15:00,476,33.33333333,11.33333333,119
WB,11,7/25/16 12:30,7/25/16,12:30:00,460,35.33333333,8.666666667,101
WB,11,7/25/16 12:45,7/25/16,12:45:00,467,37.33333333,8.666666667,96.66666667
WB,11,7/25/16 13:00,7/25/16,13:00:00,483,36,9,99.33333333
WB,11,7/25/16 13:15,7/25/16,13:15:00,475,37.33333333,8.666666667,96
WB,11,7/25/16 13:30,7/25/16,13:30:00,529,31,14,139.3333333
WB,11,7/25/16 13:45,7/25/16,13:45:00,572,29.33333333,12.33333333,128.3333333
WB,11,7/25/16 14:00,7/25/16,14:00:00,486,33,9.333333333,109
WB,11,7/25/16 14:15,7/25/16,14:15:00,489,34.33333333,8.666666667,102.3333333
WB,11,7/25/16 14:30,7/25/16,14:30:00,480,33,12.33333333,122.6666667
WB,11,7/25/16 14:45,7/25/16,14:45:00,456,32,10.33333333,110
WB,11,7/25/16 15:00,7/25/16,15:00:00,476,34,9.333333333,104.3333333
WB,11,7/25/16 15:15,7/25/16,15:15:00,495,34.33333333,9.666666667,103
WB,11,7/25/16 15:30,7/25/16,15:30:00,542,31.33333333,12,140
WB,11,7/25/16 15:45,7/25/16,15:45:00,636,23.66666667,22,194.3333333
WB,11,7/25/16 16:00,7/25/16,16:00:00,571,27.66666667,16,173
WB,11,7/25/16 16:15,7/25/16,16:15:00,592,26.33333333,16,168
WB,11,7/25/16 16:30,7/25/16,16:30:00,641,26,19,192.6666667
WB,11,7/25/16 16:45,7/25/16,16:45:00,508,28.33333333,12.33333333,135.3333333
WB,11,7/25/16 17:00,7/25/16,17:00:00,604,25.66666667,16,164.3333333
WB,11,7/25/16 17:15,7/25/16,17:15:00,608,25.33333333,18.33333333,158
WB,11,7/25/16 17:30,7/25/16,17:30:00,634,27.66666667,16.66666667,148.3333333
WB,11,7/25/16 17:45,7/25/16,17:45:00,555,36.33333333,10.66666667,98.33333333
WB,11,7/25/16 18:00,7/25/16,18:00:00,526,37.33333333,9,97
WB,11,7/25/16 18:15,7/25/16,18:15:00,494,37,8.666666667,94.66666667
WB,11,7/25/16 18:30,7/25/16,18:30:00,527,37.33333333,9,98.66666667
WB,11,7/25/16 18:45,7/25/16,18:45:00,500,38,8.333333333,94.33333333
WB,11,7/30/16 7:00,7/30/16,7:00:00,159,44,2.333333333,85.66666667
WB,11,7/30/16 7:15,7/30/16,7:15:00,166,43,2.333333333,83.66666667
WB,11,7/30/16 7:30,7/30/16,7:30:00,222,41,3.333333333,89.33333333
WB,11,7/30/16 7:45,7/30/16,7:45:00,226,42.33333333,3.333333333,89
WB,11,7/30/16 8:00,7/30/16,8:00:00,259,43,3.666666667,84.33333333
WB,11,7/30/16 8:15,7/30/16,8:15:00,276,43.33333333,4,85
WB,11,7/30/16 8:30,7/30/16,8:30:00,300,43,4.333333333,83
WB,11,7/30/16 8:45,7/30/16,8:45:00,335,40.33333333,5.333333333,89.33333333
WB,11,7/30/16 9:00,7/30/16,9:00:00,338,41.33333333,5.333333333,87.33333333
WB,11,7/30/16 9:15,7/30/16,9:15:00,348,40.33333333,5.333333333,88.66666667
WB,11,7/30/16 9:30,7/30/16,9:30:00,340,40.33333333,5,88.33333333
WB,11,7/30/16 9:45,7/30/16,9:45:00,351,40.33333333,5.333333333,88
WB,11,7/30/16 10:00,7/30/16,10:00:00,364,38.33333333,5.666666667,93
WB,11,7/30/16 10:15,7/30/16,10:15:00,386,39.33333333,6,90.66666667
WB,11,7/30/16 10:30,7/30/16,10:30:00,440,39.66666667,7.333333333,90.66666667
WB,11,7/30/16 10:45,7/30/16,10:45:00,410,38.33333333,7,93.33333333
WB,11,7/30/16 11:00,7/30/16,11:00:00,398,38.66666667,7,92.66666667
WB,15,6/4/15 7:00,6/4/15,7:00:00,195,41,3.333333333,90.33333333
WB,15,6/4/15 7:15,6/4/15,7:15:00,277,40.33333333,5,90.66666667
WB,15,6/4/15 7:30,6/4/15,7:30:00,304,39.66666667,6,93
WB,15,6/4/15 7:45,6/4/15,7:45:00,388,37.33333333,8,100.6666667
WB,15,6/4/15 8:00,6/4/15,8:00:00,412,37,8,100
WB,15,6/4/15 8:15,6/4/15,8:15:00,438,36.33333333,10,105
WB,15,6/4/15 8:30,6/4/15,8:30:00,425,34,11,116.6666667
WB,15,6/4/15 8:45,6/4/15,8:45:00,432,35,10,108
WB,15,6/4/15 9:00,6/4/15,9:00:00,441,37.33333333,9.333333333,99.33333333
WB,15,6/4/15 9:15,6/4/15,9:15:00,396,36,8.666666667,104
WB,15,6/4/15 9:30,6/4/15,9:30:00,457,35,9,107.6666667
WB,15,6/4/15 9:45,6/4/15,9:45:00,403,34.33333333,9,106.6666667
WB,15,6/4/15 10:00,6/4/15,10:00:00,413,35,8.666666667,104
WB,15,6/4/15 10:15,6/4/15,10:15:00,410,34.33333333,9.666666667,106.3333333
WB,15,6/4/15 10:30,6/4/15,10:30:00,444,36.33333333,9.333333333,101
WB,15,6/4/15 10:45,6/4/15,10:45:00,395,34.33333333,8.666666667,107.3333333
WB,15,6/4/15 11:00,6/4/15,11:00:00,381,36.33333333,7.666666667,100
WB,15,6/4/15 11:15,6/4/15,11:15:00,444,34,10.33333333,110.6666667
WB,15,6/4/15 11:30,6/4/15,11:30:00,429,33,10.33333333,113.3333333
WB,15,6/4/15 11:45,6/4/15,11:45:00,438,33.66666667,11,109.3333333
WB,15,6/4/15 12:00,6/4/15,12:00:00,476,34,11,108.3333333
WB,15,6/4/15 12:15,6/4/15,12:15:00,459,32.66666667,11,110.6666667
WB,15,6/4/15 12:30,6/4/15,12:30:00,499,31.33333333,13.66666667,130.6666667
WB,15,6/4/15 12:45,6/4/15,12:45:00,453,32.66666667,11.66666667,114
WB,15,6/4/15 13:00,6/4/15,13:00:00,501,30.33333333,15.33333333,126.6666667
WB,15,6/4/15 13:15,6/4/15,13:15:00,493,32.33333333,12,116
WB,15,6/4/15 13:30,6/4/15,13:30:00,471,33.66666667,10.33333333,111
WB,15,6/4/15 13:45,6/4/15,13:45:00,535,28.66666667,15.33333333,134.6666667
WB,15,6/4/15 14:00,6/4/15,14:00:00,482,30,15.66666667,131.3333333
WB,15,6/4/15 14:15,6/4/15,14:15:00,493,31,14.33333333,121
WB,15,6/4/15 14:30,6/4/15,14:30:00,483,28.33333333,14.66666667,139
WB,15,6/4/15 14:45,6/4/15,14:45:00,503,29.33333333,15.33333333,141.3333333
WB,15,6/4/15 15:00,6/4/15,15:00:00,421,33.33333333,9,110.6666667
WB,15,6/4/15 15:15,6/4/15,15:15:00,478,29.66666667,15.33333333,137.3333333
WB,15,6/4/15 15:30,6/4/15,15:30:00,453,21.33333333,24.66666667,209.6666667
WB,15,6/4/15 15:45,6/4/15,15:45:00,408,14.33333333,37.33333333,379.6666667
WB,15,6/4/15 16:00,6/4/15,16:00:00,410,13,37.66666667,405.3333333
WB,15,6/4/15 16:15,6/4/15,16:15:00,420,12.66666667,36.66666667,435
WB,15,6/4/15 16:30,6/4/15,16:30:00,400,11,42,528.3333333
WB,15,6/4/15 16:45,6/4/15,16:45:00,435,13,40.66666667,403
WB,15,6/4/15 17:00,6/4/15,17:00:00,437,12.66666667,38,458
WB,15,6/4/15 17:15,6/4/15,17:15:00,390,12.66666667,33.66666667,402
WB,15,6/4/15 17:30,6/4/15,17:30:00,416,11,34.33333333,727.6666667
WB,15,6/4/15 17:45,6/4/15,17:45:00,398,11,47,417
WB,15,6/4/15 18:00,6/4/15,18:00:00,394,14,41.66666667,460.3333333
WB,15,6/4/15 18:15,6/4/15,18:15:00,472,16,32.33333333,328
WB,15,6/4/15 18:30,6/4/15,18:30:00,404,13.66666667,46,335.6666667
WB,15,6/4/15 18:45,6/4/15,18:45:00,400,25.66666667,16,191.3333333
WB,15,6/6/15 7:00,6/6/15,7:00:00,73,39.66666667,1.333333333,95
WB,15,6/6/15 7:15,6/6/15,7:15:00,96,42,1.666666667,87
WB,15,6/6/15 7:30,6/6/15,7:30:00,119,38,2.333333333,97.33333333
WB,15,6/6/15 7:45,6/6/15,7:45:00,163,38.33333333,2.666666667,96
WB,15,6/6/15 8:00,6/6/15,8:00:00,181,38.33333333,3,97
WB,15,6/6/15 8:15,6/6/15,8:15:00,172,40.66666667,3,93
WB,15,6/6/15 8:30,6/6/15,8:30:00,198,38.66666667,3.666666667,96.33333333
WB,15,6/6/15 8:45,6/6/15,8:45:00,219,38,4,98.66666667
WB,15,6/6/15 9:00,6/6/15,9:00:00,277,38.66666667,5,94.33333333
WB,15,6/6/15 9:15,6/6/15,9:15:00,245,38.66666667,4.666666667,95.33333333
WB,15,6/6/15 9:30,6/6/15,9:30:00,288,38,5.666666667,96.33333333
WB,15,6/6/15 9:45,6/6/15,9:45:00,285,37,5.666666667,99
WB,15,6/6/15 10:00,6/6/15,10:00:00,350,36.66666667,7,100
WB,15,6/6/15 10:15,6/6/15,10:15:00,363,35.66666667,7.666666667,103
WB,15,6/6/15 10:30,6/6/15,10:30:00,379,36.33333333,7,101
WB,15,6/6/15 10:45,6/6/15,10:45:00,389,36,8,100.6666667
WB,15,6/6/15 11:00,6/6/15,11:00:00,414,37.33333333,8,96.66666667
WB,15,6/6/15 11:15,6/6/15,11:15:00,413,36.66666667,7.666666667,100.3333333
WB,15,6/6/15 11:30,6/6/15,11:30:00,471,36,10,100.6666667
WB,15,6/6/15 11:45,6/6/15,11:45:00,461,35.33333333,9.333333333,103
WB,15,6/6/15 12:00,6/6/15,12:00:00,461,34.66666667,10,105.6666667
WB,15,6/6/15 12:15,6/6/15,12:15:00,435,36,8.333333333,101.6666667
WB,15,6/6/15 12:30,6/6/15,12:30:00,496,34.66666667,10,105.6666667
WB,15,6/6/15 12:45,6/6/15,12:45:00,469,35.33333333,10,103.6666667
WB,15,6/6/15 13:00,6/6/15,13:00:00,508,36.33333333,10.33333333,100.6666667
WB,15,6/6/15 13:15,6/6/15,13:15:00,485,35,11,106
WB,15,6/6/15 13:30,6/6/15,13:30:00,496,35.66666667,10,101.3333333
WB,15,6/6/15 13:45,6/6/15,13:45:00,549,36.33333333,11,100.6666667
WB,15,6/6/15 14:00,6/6/15,14:00:00,495,35,11.33333333,105
WB,15,6/6/15 14:15,6/6/15,14:15:00,517,32.66666667,12.66666667,114.3333333
WB,15,6/6/15 14:30,6/6/15,14:30:00,515,34.33333333,12,108
WB,15,6/6/15 14:45,6/6/15,14:45:00,493,33.66666667,13,112.6666667
WB,15,6/6/15 15:00,6/6/15,15:00:00,527,34.33333333,11.66666667,108.6666667
WB,15,6/6/15 15:15,6/6/15,15:15:00,499,35.66666667,11.33333333,103
WB,15,6/6/15 15:30,6/6/15,15:30:00,490,32.33333333,13.66666667,117
WB,15,6/6/15 15:45,6/6/15,15:45:00,501,36.66666667,9.666666667,99.33333333
WB,15,6/6/15 16:00,6/6/15,16:00:00,499,34.33333333,11,106.6666667
WB,15,6/6/15 16:15,6/6/15,16:15:00,510,35.66666667,10.33333333,102.6666667
WB,15,6/6/15 16:30,6/6/15,16:30:00,505,35,11,104.3333333
WB,15,6/6/15 16:45,6/6/15,16:45:00,467,37,9,98.33333333
WB,15,6/6/15 17:00,6/6/15,17:00:00,497,35,11,105
WB,15,6/6/15 17:15,6/6/15,17:15:00,409,35,14,105.3333333
WB,15,6/6/15 17:30,6/6/15,17:30:00,504,32.66666667,10.66666667,112
WB,15,6/6/15 17:45,6/6/15,17:45:00,532,32,13,117.3333333
WB,15,6/6/15 18:00,6/6/15,18:00:00,428,35.33333333,8.333333333,103
WB,15,6/6/15 18:15,6/6/15,18:15:00,421,36.66666667,7.666666667,99
WB,15,6/6/15 18:30,6/6/15,18:30:00,468,34.66666667,9.666666667,105.6666667
WB,15,6/6/15 18:45,6/6/15,18:45:00,411,36.33333333,7.666666667,100.6666667
WB,15,6/7/15 7:00,6/7/15,7:00:00,72,38,1.333333333,97.66666667
WB,15,6/7/15 7:15,6/7/15,7:15:00,96,39,1.333333333,99.66666667
WB,15,6/7/15 7:30,6/7/15,7:30:00,104,42,1.666666667,86.66666667
WB,15,6/7/15 7:45,6/7/15,7:45:00,132,40.33333333,2,92.66666667
WB,15,6/7/15 8:00,6/7/15,8:00:00,127,39,2,95
WB,15,6/7/15 8:15,6/7/15,8:15:00,124,39.66666667,2,92.66666667
